teamName,year,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits,seed_points,NIT,R64,R32,S16,E8,F4,F2,CHMP,returningMins%,sos,adjTempo,win ratio,overall efficiency,stars,label
Siena,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.354,0.138107147,0.787712238,0.5,-0.070746165,-0.845030615,0
Siena,2019,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.347,0.1120075,-0.062430617,0.25,-0.988786939,1.073661532,0
Siena,2020,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.404280858,0.078169545,-2.23245273,0.515151515,-0.533434412,0.753879508,0
Siena,2021,0,0,0,0,0,0,-0.154472211,0,1,0,0,0,0,0,0,0.472894575,0.0888752,-0.211430256,0.666666667,0.192896466,2.99235368,1
SIU Edwardsville,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7622,0.0857662,0.336289496,0.32,-1.288680545,0.53003209,0
SIU Edwardsville,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5398,0.12603664,-0.412665798,0.28,-1.338691047,-0.205466566,0
SIU Edwardsville,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6812,0.097904828,0.00637223,0.310344828,-1.075201904,-0.845030615,0
SIU Edwardsville,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.246,0.106319769,-0.297579868,0.384615385,-0.66642959,1.873116594,0
SIU Edwardsville,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.554,0.130636929,-0.086495051,0.214285714,-1.149454756,-0.205466566,0
SIU Edwardsville,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5108,0.121139036,1.052892767,0.178571429,-1.176538843,-0.845030615,0
SIU Edwardsville,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5806,0.135809367,0.949074288,0.3,-1.0487162,-0.845030615,0
SIU Edwardsville,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.576345815,0.104622759,0.569247001,0.275862069,-1.367190096,-0.205466566,0
SIU Edwardsville,2021,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.392800007,0.107943897,0.439173811,0.206896552,-1.304865434,0.114315458,0
SMU,2013,3,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4498,0.1627342,-2.261346288,0.366666667,-0.251115776,3.855765146,0
SMU,2014,0,0,0,2,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.6838,0.115529419,-1.060978003,0.451612903,0.113319948,-0.845030615,0
SMU,2015,2,2,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7236,0.237492676,-0.416239025,0.72972973,1.395104047,2.033007606,0
SMU,2016,0,0,0,1,2,0,2.446555046,0,1,0,0,0,0,0,0,0.5402,0.212877424,-1.231346308,0.787878788,1.376890328,0.53003209,1
SMU,2017,1,2,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5416,0.204508833,-0.295942033,0.833333333,1.692368718,-0.205466566,0
SMU,2018,3,0,0,4,0,0,2.446555046,0,1,0,0,0,0,0,0,0.4266,0.226165,-0.876690913,0.857142857,2.171045352,1.617290974,1
SMU,2019,4,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5426,0.221937727,-0.658123945,0.515151515,0.659461048,0.434097483,0
SMU,2020,2,0,0,5,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.646233978,0.234645594,-0.835081019,0.46875,0.658702872,2.576637048,0
SMU,2021,5,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.769046192,0.192927033,-0.888189021,0.633333333,0.811588605,-0.205466566,0
South Alabama,2013,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7924,0.139155286,-0.604101787,0.571428571,-0.410255894,0.593988495,0
South Alabama,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.547,0.108091621,0.325743003,0.551724138,-0.336333736,-0.845030615,0
South Alabama,2015,0,0,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.385,0.158825107,-0.432553049,0.285714286,-0.37153691,0.6579449,0
South Alabama,2016,4,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6812,0.123311645,0.406925758,0.322580645,-0.846390733,0.114315458,0
South Alabama,2017,2,0,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6886,0.137193161,0.955252388,0.387096774,-0.679438178,-0.205466566,0
South Alabama,2018,3,0,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4248,0.111142367,1.102856364,0.4,-0.611933483,0.434097483,0
South Alabama,2019,3,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7368,0.127901767,1.239825548,0.4,-0.369282438,1.713225581,0
South Alabama,2020,0,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.619476106,0.125849031,-0.402325244,0.46875,-0.317751893,2.033007606,0
South Alabama,2021,2,0,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.180091939,0.118197357,-0.680198022,0.607142857,0.0536946,2.544658845,0
South Carolina,2013,1,2,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5556,0.292281194,-1.57520144,0.322580645,0.10777197,-0.045575554,0
South Carolina,2014,4,0,0,2,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.4552,0.188017375,-0.26428737,0.4375,-0.249647737,0.434097483,0
South Carolina,2015,2,2,0,2,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.7586,0.288452118,-0.110877472,0.411764706,0.456703769,-0.845030615,0
South Carolina,2016,2,2,0,4,0,1,-0.414574936,1,0,0,0,0,0,0,0,0.7512,0.294720016,-0.823088901,0.5,1.043410382,-0.845030615,0
South Carolina,2017,4,0,1,3,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.4948,0.223036576,1.173109505,0.727272727,1.076183554,-0.205466566,0
South Carolina,2018,3,1,0,5,0,0,2.18645232,0,0,0,0,0,1,0,0,0.332,0.330858278,0.651959303,0.694444444,1.647683544,0.6579449,1
South Carolina,2019,5,0,0,5,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6658,0.304581969,0.735291645,0.5,0.830626085,2.672571655,0
South Carolina,2020,5,0,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4644,0.338814903,0.893135474,0.483870968,0.928975318,1.073661532,0
South Carolina,2021,4,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.739652066,0.238192,1.706657395,0.580645161,0.965546411,0.114315458,0
South Carolina St.,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.339,0.125648207,0.718876874,0.103448276,-2.015072013,-0.845030615,0
South Carolina St.,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7676,0.123893964,-0.640420806,0.142857143,-1.777362686,-0.845030615,0
South Carolina St.,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4722,0.122865893,-0.283250043,0.25,-1.748422525,-0.845030615,0
South Carolina St.,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4926,0.109646677,-0.725500602,0.290322581,-1.558567832,-0.845030615,0
South Carolina St.,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.629,0.102896531,0.298892623,0.53125,-0.90432199,-0.205466566,0
South Carolina St.,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4526,0.188562793,0.5941095,0.310344828,-1.733997867,-0.845030615,0
South Carolina St.,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5844,0.109710767,1.391547477,0.266666667,-1.927799304,-0.845030615,0
South Carolina St.,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.716083917,0.127926094,-0.213281529,0.1875,-1.696290391,0.593988495,0
South Carolina St.,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.27389044,0.086189333,-0.199692022,0.333333333,-1.573898138,-0.845030615,0
South Dakota,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4024,0.117988077,0.471412686,0.307692308,-0.860041544,0.434097483,0
South Dakota,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6506,0.160800321,0.108455273,0.285714286,-0.896719589,-0.845030615,0
South Dakota,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.622,0.147221741,-0.063001828,0.333333333,-0.743711816,1.073661532,0
South Dakota,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5068,0.113556935,-0.513077128,0.483870968,-0.44302596,1.393443557,0
South Dakota,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.1954,0.141830667,1.248832718,0.4,-0.445715718,-0.845030615,0
South Dakota,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7836,0.127221062,1.434906756,0.625,-0.004089455,0.114315458,0
South Dakota,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5186,0.147529258,1.319504702,0.709677419,0.80503729,0.434097483,0
South Dakota,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.781956385,0.127796143,-0.216450222,0.392857143,-0.389525397,1.073661532,0
South Dakota,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.252703241,0.108629414,0.723987086,0.586206897,-0.077964351,-0.205466566,0
South Dakota St.,2013,0,0,0,0,0,0,0.365733241,0,1,0,0,0,0,0,0,0.827,0.137585909,-0.430015574,0.757575758,0.968404978,-0.845030615,1
South Dakota St.,2014,0,0,0,0,0,0,0.625835966,0,1,0,0,0,0,0,0,0.6104,0.155655,-1.119172862,0.6875,0.504417567,0.338162876,1
South Dakota St.,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4088,0.146164793,0.000258053,0.551724138,0.150026107,0.018380851,0
South Dakota St.,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7288,0.139660121,-0.353710572,0.666666667,0.529102206,-0.845030615,0
South Dakota St.,2017,0,0,0,0,0,0,0.885938692,0,1,0,0,0,0,0,0,0.452,0.1327135,0.516498702,0.75,0.795132628,0.6579449,1
South Dakota St.,2018,0,0,0,2,0,0,-0.154472211,0,1,0,0,0,0,0,0,0.6816,0.152590212,0.298216171,0.484848485,-0.126225376,-0.845030615,1
South Dakota St.,2019,2,0,0,0,0,0,0.885938692,0,1,0,0,0,0,0,0,0.5772,0.169416226,1.276910788,0.774193548,1.071473318,-0.205466566,1
South Dakota St.,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.303400003,0.111585438,1.072975888,0.71875,0.606517406,-0.205466566,0
South Dakota St.,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.849339735,0.121387267,0.158258299,0.666666667,0.295435014,-0.205466566,0
South Florida,2013,0,0,0,0,0,0,0.885938692,0,0,1,0,0,0,0,0,0.5268,0.303142371,-2.514077059,0.6,1.138621686,0.593988495,1
South Florida,2014,0,0,0,2,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.6316,0.315261581,-2.242945265,0.387096774,0.246201134,-0.845030615,0
South Florida,2015,2,2,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.2924,0.236328656,-0.507944063,0.375,-0.253336282,0.434097483,0
South Florida,2016,3,0,0,4,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.4906,0.195056935,-0.974665492,0.258064516,-0.691508725,1.073661532,0
South Florida,2017,4,1,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.451,0.227884212,0.048105694,0.242424242,-0.530347218,1.073661532,0
South Florida,2018,3,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.147,0.200772767,0.822202915,0.233333333,-0.799275698,3.216201097,0
South Florida,2019,2,0,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.2836,0.160109938,-0.542150376,0.3125,-0.728293804,0.274206471,0
South Florida,2020,4,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.703059389,0.184980216,-0.135174251,0.621621622,0.523412602,-0.845030615,0
South Florida,2021,2,0,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.638455382,0.217090871,-0.819632362,0.451612903,0.468494483,2.352789631,0
Southeast Missouri St.,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6958,0.109830517,-0.563831803,0.448275862,-0.516436395,0.977726925,0
Southeast Missouri St.,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4442,0.111749226,0.246844554,0.483870968,-0.293215987,0.018380851,0
Southeast Missouri St.,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6234,0.0980284,0.978271617,0.533333333,-0.481154184,0.434097483,0
Southeast Missouri St.,2016,0,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4486,0.116995714,-0.411046543,0.392857143,-0.329675753,-0.845030615,0
Southeast Missouri St.,2017,2,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.479,0.117833481,1.382703004,0.111111111,-1.49548295,-0.205466566,0
Southeast Missouri St.,2018,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.381,0.10722329,0.712514259,0.419354839,-0.598506466,-0.205466566,0
Southeast Missouri St.,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.447,0.110236207,0.849978431,0.413793103,-0.716202531,-0.205466566,0
Southeast Missouri St.,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.526505296,0.130254069,0.065233277,0.275862069,-1.15095237,-0.205466566,0
Southeast Missouri St.,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.311062212,0.107120103,-0.025357923,0.172413793,-1.482379135,1.713225581,0
Southeastern Louisiana,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5766,0.093676077,-1.13818009,0.346153846,-1.025383298,-0.845030615,0
Southeastern Louisiana,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4838,0.168897483,-0.395045143,0.379310345,-0.971393736,-0.845030615,0
Southeastern Louisiana,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3628,0.093569429,-0.775896833,0.357142857,-1.231256407,2.352789631,0
Southeastern Louisiana,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3916,0.132047935,-0.224034927,0.258064516,-1.070540762,-0.205466566,0
Southeastern Louisiana,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.51,0.123643677,0.465186908,0.322580645,-1.337508178,-0.205466566,0
Southeastern Louisiana,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5952,0.091003267,0.404262155,0.466666667,-0.568078349,1.073661532,0
Southeastern Louisiana,2019,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4634,0.114966258,-0.108472478,0.612903226,-0.173841284,-0.205466566,0
Southeastern Louisiana,2020,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.426344187,0.121439097,-0.708116255,0.483870968,-0.528772953,-0.205466566,0
Southeastern Louisiana,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.51429143,0.106836786,1.365214076,0.178571429,-1.262697969,0.6579449,0
Southern,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5236,0.06875,-0.728910821,0.5,-1.505445862,2.033007606,0
Southern,2014,0,0,0,0,0,0,-0.154472211,0,1,0,0,0,0,0,0,0.5184,0.1043209,-0.793490779,0.666666667,-0.072013517,0.849814115,1
Southern,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3932,0.152021172,0.025125175,0.551724138,-0.190937115,-0.205466566,0
Southern,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.577,0.123926813,-0.746624262,0.46875,-0.980287764,0.434097483,0
Southern,2017,0,0,0,0,0,0,-0.154472211,0,1,0,0,0,0,0,0,0.5474,0.081916188,0.613280538,0.59375,-0.618803046,1.073661532,1
Southern,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5566,0.083672433,0.718148449,0.433333333,-1.503847334,0.114315458,0
Southern,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4642,0.113469613,0.510778279,0.419354839,-1.335452262,0.753879508,0
Southern,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.25854829,0.137014677,-0.470564092,0.193548387,-1.414148237,1.873116594,0
Southern,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.641671663,0.100305433,-0.289765097,0.5,-0.46243852,1.937072999,0
Southern Illinois,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6018,0.214724067,-0.500061571,0.266666667,-0.348119633,-0.845030615,0
Southern Illinois,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4322,0.2197482,-1.404200747,0.433333333,-0.04858761,-0.109531959,0
Southern Illinois,2015,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6004,0.163659813,-1.298235037,0.40625,0.135936553,-0.845030615,0
Southern Illinois,2016,1,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5362,0.178554938,-1.484126506,0.34375,-0.209014826,-0.845030615,0
Southern Illinois,2017,2,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.667,0.145632438,0.938438528,0.6875,0.201038607,0.018380851,0
Southern Illinois,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.424,0.205105063,-0.235173832,0.5,-0.091048829,-0.845030615,0
Southern Illinois,2019,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8106,0.166599594,0.11226379,0.59375,0.124938778,-0.845030615,0
Southern Illinois,2020,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.401800004,0.14407075,-0.567805159,0.53125,-0.019573789,3.663895931,0
Southern Illinois,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.417200011,0.152308452,-1.097926226,0.483870968,0.072225471,1.489378164,0
Southern Miss,2013,0,0,0,0,0,0,1.666246869,0,1,0,0,0,0,0,0,0.3688,0.198824094,-0.892321884,0.71875,0.895940256,2.544658845,1
Southern Miss,2014,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.521,0.188091686,-0.862025554,0.714285714,1.075828121,-0.845030615,0
Southern Miss,2015,1,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.2512,0.176083441,-0.950459736,0.794117647,0.740936052,-0.205466566,0
Southern Miss,2016,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.1112,0.158902963,-1.628967986,0.259259259,-1.207872928,-0.205466566,0
Southern Miss,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6888,0.096521778,-1.097491778,0.259259259,-1.25738484,1.201574342,0
Southern Miss,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5066,0.126121931,-0.188470314,0.24137931,-1.404890121,-0.845030615,0
Southern Miss,2019,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8248,0.195180533,-0.386035183,0.4,-0.273950781,-0.845030615,0
Southern Miss,2020,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.354245757,0.145809483,-0.956803227,0.586206897,0.464158202,-0.205466566,0
Southern Miss,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.510497892,0.185409964,-0.144985277,0.214285714,-0.628721321,-0.205466566,0
Southern Utah,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5524,0.126275655,-1.131850244,0.413793103,-0.512149542,-0.845030615,0
Southern Utah,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.429,0.11039269,0.700863415,0.310344828,-1.145352834,-0.845030615,0
Southern Utah,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7478,0.117494821,-0.670818859,0.035714286,-2.182127732,-0.845030615,0
Southern Utah,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7786,0.100167536,0.167568505,0.321428571,-1.067433719,-0.205466566,0
Southern Utah,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3824,0.13867075,0.398874716,0.142857143,-1.699069959,-0.205466566,0
Southern Utah,2018,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4378,0.083353226,1.623600399,0.129032258,-1.502719105,3.216201097,0
Southern Utah,2019,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.49,0.1579149,1.670600551,0.366666667,-0.625448043,0.849814115,0
Southern Utah,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.629200004,0.081552594,1.003912046,0.46875,-0.689705869,-0.205466566,0
Southern Utah,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.501801441,0.124146567,0.527607198,0.5,-0.10160901,3.535983122,0
St. Bonaventure,2013,0,0,0,0,0,0,0.365733241,0,1,0,0,0,0,0,0,0.7078,0.224184531,-0.992242386,0.625,1.213178758,-0.845030615,1
St. Bonaventure,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.51,0.235507586,-0.303842071,0.482758621,0.453408563,-0.845030615,0
St. Bonaventure,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4262,0.212563152,-0.046468398,0.545454545,0.835710223,-0.845030615,0
St. Bonaventure,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.572,0.172002032,-0.795769795,0.580645161,0.321025602,0.6579449,0
St. Bonaventure,2017,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5102,0.180910935,0.432375017,0.709677419,0.733410336,0.753879508,0
St. Bonaventure,2018,1,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7348,0.166039688,0.780532915,0.625,0.564148292,0.434097483,0
St. Bonaventure,2019,1,0,0,0,0,0,1.146041417,0,1,0,0,0,0,0,0,0.4142,0.199458324,0.912964051,0.764705882,0.827572299,-0.205466566,1
St. Bonaventure,2020,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.600560341,0.147789324,-1.073528823,0.529411765,0.497930936,-0.205466566,0
St. Bonaventure,2021,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.788799998,0.1690321,-0.611593311,0.6,0.373217285,-0.205466566,0
St. Francis NY,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7664,0.090679467,0.478084566,0.5,-0.231983514,-0.845030615,0
St. Francis NY,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6956,0.1137453,-0.315164348,0.4,-0.432303714,-0.845030615,0
St. Francis NY,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5166,0.112943387,-0.156038282,0.548387097,-0.264102776,-0.845030615,0
St. Francis NY,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5324,0.088883765,-0.788254352,0.647058824,-0.18361912,-0.845030615,0
St. Francis NY,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3436,0.071018742,-0.347956888,0.451612903,-1.0689236,-0.845030615,0
St. Francis NY,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6342,0.105096633,0.30081912,0.1,-2.078777215,-0.845030615,0
St. Francis NY,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5118,0.077148241,0.882712966,0.379310345,-1.122566889,-0.845030615,0
St. Francis NY,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.537784886,0.07144071,0.1807342,0.483870968,-0.71983991,0.114315458,0
St. Francis NY,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.71554311,0.076556167,0.8336112,0.4,-1.014326644,0.753879508,0
St. Francis PA,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7174,0.147539517,-1.153736388,0.206896552,-1.268880277,-0.845030615,0
St. Francis PA,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7392,0.114941069,-1.295984742,0.172413793,-1.598539175,-0.845030615,0
St. Francis PA,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.9716,0.102420484,-1.425096697,0.322580645,-1.248269959,-0.845030615,0
St. Francis PA,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5668,0.106166194,-1.384760925,0.483870968,-0.31548099,-0.845030615,0
St. Francis PA,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3276,0.083321483,-0.157599333,0.413793103,-1.13677994,-0.845030615,0
St. Francis PA,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6996,0.092452909,1.228716154,0.484848485,-0.639676415,-0.845030615,0
St. Francis PA,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7994,0.114528207,0.68523808,0.551724138,-0.510494509,-0.845030615,0
St. Francis PA,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.643386031,0.133171774,0.174834698,0.516129032,-0.601254083,-0.205466566,0
St. Francis PA,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.440600009,0.094589323,0.399544134,0.677419355,-0.151208089,-0.205466566,0
St. John's,2013,1,4,0,1,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.577,0.298556469,-0.062024156,0.40625,0.258288931,-0.205466566,0
St. John's,2014,1,2,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.8952,0.309510212,0.036939064,0.515151515,0.6567009,-0.845030615,0
St. John's,2015,0,1,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6668,0.255857667,0.188791907,0.606060606,1.060912127,-0.845030615,0
St. John's,2016,2,0,0,2,4,0,1.666246869,0,1,0,0,0,0,0,0,0.08,0.341098719,-0.160696066,0.625,1.332121167,1.713225581,1
St. John's,2017,2,4,0,0,3,0,-0.414574936,1,0,0,0,0,0,0,0,0.5068,0.320038968,1.702876596,0.225806452,-0.372325413,1.617290974,0
St. John's,2018,0,3,0,2,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.6794,0.327480697,2.211205754,0.424242424,0.517155457,0.977726925,0
St. John's,2019,2,1,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5824,0.339640969,0.952924586,0.46875,0.904571953,2.99235368,0
St. John's,2020,4,0,0,1,0,0,1.146041417,0,1,0,0,0,0,0,0,0.397276728,0.230184118,1.051255405,0.617647059,0.642546548,1.617290974,1
St. John's,2021,1,0,0,5,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.621773064,0.290529844,1.730544076,0.53125,1.008629808,0.018380851,0
